CONTAINER ID        IMAGE                    COMMAND                  CREATED             STATUS                           PORTS                                            NAMES                    SIZE
ed84070e66da        729a4eb6493d             "/bin/sh -c 'unzip  /"   9 minutes ago       Exited (1) 9 minutes ago                                                          cranky_bhabha            0 B (virtual 691.9 MB)
5c1c86d12676        045b6694723a             "/entrypoint.sh bash"    2 weeks ago         Created                                                                           sad_pike                 0 B (virtual 269 MB)
8bc7a9615364        045b6694723a             "/entrypoint.sh /run."   2 weeks ago         Exited (137) 2 weeks ago                                                          trusting_leakey          10.1 kB (virtual 269 MB)
9c7584f38db2        5b5c73c1bee6             "/entrypoint.sh /run."   2 weeks ago         Exited (0) 2 weeks ago                                                            sleepy_ramanujan         10.1 kB (virtual 269 MB)
4f0420fcba18        b0966dffbe18             "/entrypoint.sh /run."   2 weeks ago         Exited (0) 2 weeks ago                                                            angry_wing               10.1 kB (virtual 269 MB)
24d408f4acf6        e1674020b640             "/entrypoint.sh /run."   2 weeks ago         Exited (137) 2 weeks ago                                                          furious_northcutt        10.1 kB (virtual 269 MB)
aaa68d0f6e2d        e1674020b640             "/entrypoint.sh /run."   2 weeks ago         Created                                                                           grave_mccarthy           0 B (virtual 269 MB)
bf165ce9e040        e1674020b640             "/entrypoint.sh /run."   2 weeks ago         Created                                                                           backstabbing_wing        0 B (virtual 269 MB)
bbb6c68da88c        e1674020b640             "/entrypoint.sh /run."   2 weeks ago         Exited (137) 2 weeks ago                                                          elated_ride              10.1 kB (virtual 269 MB)
dce1aa459f92        e1674020b640             "/entrypoint.sh /run."   2 weeks ago         Exited (127) 2 weeks ago                                                          sad_kare                 10.1 kB (virtual 269 MB)
15ff10ce787e        e1674020b640             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            suspicious_jones         0 B (virtual 269 MB)
5b615e99c116        e1674020b640             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            mad_snyder               0 B (virtual 269 MB)
bbc4af579ed0        8284d412a95d             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            stupefied_kalam          0 B (virtual 269 MB)
f6bf272a1ba3        8284d412a95d             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            elegant_albattani        26 B (virtual 269 MB)
1405096ef43f        8284d412a95d             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            tiny_bhaskara            0 B (virtual 269 MB)
6f6cd6564b2b        8284d412a95d             "/entrypoint.sh bash"    2 weeks ago         Created                                                                           trusting_golick          0 B (virtual 269 MB)
45c6e160a4d0        8284d412a95d             "/entrypoint.sh /run."   2 weeks ago         Exited (0) 2 weeks ago                                                            small_albattani          0 B (virtual 269 MB)
a80e5fc7b30d        4ebe16990bf2             "/entrypoint.sh /star"   2 weeks ago         Exited (0) 2 weeks ago                                                            furious_stonebraker      0 B (virtual 269 MB)
2fd266bc46d6        4ebe16990bf2             "/entrypoint.sh /star"   2 weeks ago         Exited (0) 2 weeks ago                                                            prickly_fermi            0 B (virtual 269 MB)
0cc6b01f2f7f        e8e2a17950e8             "/entrypoint.sh /star"   2 weeks ago         Exited (0) 2 weeks ago                                                            angry_mccarthy           0 B (virtual 269 MB)
d3eef1d591a1        e8e2a17950e8             "/entrypoint.sh /star"   2 weeks ago         Exited (0) 2 weeks ago                                                            nostalgic_knuth          0 B (virtual 269 MB)
c57c00b8488c        e8e2a17950e8             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           thirsty_babbage          0 B (virtual 269 MB)
99b6e86b607d        e8e2a17950e8             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           goofy_brown              0 B (virtual 269 MB)
4933d0422717        e8e2a17950e8             "/entrypoint.sh /star"   2 weeks ago         Exited (0) 2 weeks ago                                                            reverent_spence          0 B (virtual 269 MB)
57aa1980de3c        e8e2a17950e8             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           distracted_hopper        0 B (virtual 269 MB)
c118e1f21e64        f276f5dbee19             "/entrypoint.sh /star"   2 weeks ago         Exited (0) 2 weeks ago                                                            determined_mcclintock    0 B (virtual 269 MB)
5fa3ca5e7f8d        f276f5dbee19             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           berserk_darwin           0 B (virtual 269 MB)
2335bb390787        f276f5dbee19             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           small_hawking            0 B (virtual 269 MB)
b7606a3e7c5f        f276f5dbee19             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           nostalgic_kilby          0 B (virtual 269 MB)
adef5a780f64        f276f5dbee19             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           grave_lamarr             0 B (virtual 269 MB)
1d4c9366bae6        ad13766df1dd             "/entrypoint.sh /star"   2 weeks ago         Exited (0) 2 weeks ago                                                            pedantic_lichterman      0 B (virtual 269 MB)
6681d0244e38        8701a9b2089c             "/entrypoint.sh bash"    2 weeks ago         Exited (130) 2 weeks ago                                                          compassionate_mccarthy   5 B (virtual 269 MB)
1aaae1614708        8701a9b2089c             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           admiring_morse           0 B (virtual 269 MB)
891113ed22ef        8701a9b2089c             "/entrypoint.sh /star"   2 weeks ago         Exited (0) 2 weeks ago                                                            compassionate_poitras    0 B (virtual 269 MB)
1504f977ec6e        8701a9b2089c             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           amazing_wozniak          0 B (virtual 269 MB)
09bb21dd6bd5        8701a9b2089c             "/entrypoint.sh /star"   2 weeks ago         Created                                                                           loving_ritchie           0 B (virtual 269 MB)
a69e1dd547ff        8701a9b2089c             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            high_goodall             25 B (virtual 269 MB)
f21aef7052c6        1557e8af5b3b             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            pedantic_albattani       25 B (virtual 269 MB)
cfb85b61e39d        120ab752d53e             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            goofy_jones              50 B (virtual 269 MB)
ac1eaf149972        6819fdc04b23             "/entrypoint.sh bash"    2 weeks ago         Exited (130) 2 weeks ago                                                          high_kirch               21 B (virtual 269 MB)
e5d75be64fe4        b9f067f2f103             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            agitated_galileo         25 B (virtual 308 MB)
bb1db82f988b        b9f067f2f103             "/entrypoint.sh bash"    2 weeks ago         Exited (0) 2 weeks ago                                                            elegant_thompson         13 B (virtual 308 MB)
953fc3f2f9aa        8390ae453b22             "/entrypoint.sh bash"    2 weeks ago         Exited (130) 2 weeks ago                                                          nauseous_mccarthy        41 B (virtual 308 MB)
2413ca1e3908        b9e227f8362b             "/entrypoint.sh bash"    2 weeks ago         Exited (1) 2 weeks ago                                                            backstabbing_shaw        173 B (virtual 308 MB)
d6918b3e2dfa        f8326514a184             "/bin/sh -c 'curl -s "   2 weeks ago         Exited (1) 2 weeks ago                                                            nauseous_wright          336.1 kB (virtual 274 MB)
d251d5c3635f        f8326514a184             "/bin/sh -c 'curl -L "   2 weeks ago         Exited (1) 2 weeks ago                                                            reverent_fermi           336.1 kB (virtual 274 MB)
e4ea1ebca9cb        9f8dd63bf6c3             "/bin/sh -c 'curl -L "   2 weeks ago         Exited (1) 2 weeks ago                                                            lonely_panini            323 kB (virtual 235 MB)
5925f4d1e8df        9f8dd63bf6c3             "/bin/sh -c 'curl -L "   2 weeks ago         Exited (1) 2 weeks ago                                                            kickass_almeida          323 kB (virtual 235 MB)
94673335bf32        9f8dd63bf6c3             "/bin/sh -c 'curl -L "   2 weeks ago         Exited (1) 2 weeks ago                                                            goofy_keller             323 kB (virtual 235 MB)
ad27e7f05126        9f8dd63bf6c3             "/bin/sh -c 'curl -L "   2 weeks ago         Exited (1) 2 weeks ago                                                            insane_mccarthy          323 kB (virtual 235 MB)
562c847386b0        9f8dd63bf6c3             "/bin/sh -c 'curl -L "   2 weeks ago         Exited (23) 2 weeks ago                                                           compassionate_kirch      0 B (virtual 234.7 MB)
7d656ec16dd2        9f8dd63bf6c3             "/bin/sh -c 'curl -L "   2 weeks ago         Exited (1) 2 weeks ago                                                            thirsty_wilson           323 kB (virtual 235 MB)
8a6a623ad24a        9f8dd63bf6c3             "/bin/sh -c 'curl -s "   2 weeks ago         Exited (1) 2 weeks ago                                                            gloomy_ptolemy           323 kB (virtual 235 MB)
ea11929b61b6        ngammoudi/ubuntu:1.0     "bash"                   4 weeks ago         Exited (0) 4 weeks ago                                                            high_lichterman          100 B (virtual 120.8 MB)
3936d43c0a12        ngammoudi/ubuntu:1.0     "/bin/bash"              4 weeks ago         Exited (0) 4 weeks ago                                                            sleepy_carson            17 B (virtual 120.8 MB)
d70808b6e298        ngammoudi/ubuntu:1.0     "/bin/bash"              4 weeks ago         Exited (0) 4 weeks ago                                                            desperate_bohr           91 B (virtual 120.8 MB)
d9d535542d1c        ngammoudi/ubuntu:1.0     "/bin/bash"              4 weeks ago         Exited (0) 4 weeks ago                                                            agitated_shirley         19 B (virtual 120.8 MB)
9ad0c8b47a4d        ngammoudi/ubuntu:1.0     "/bin/bash"              4 weeks ago         Exited (0) 4 weeks ago                                                            pensive_brown            90 B (virtual 120.8 MB)
8874662c3ed8        f18219c1f85c             "/hello"                 4 weeks ago         Created                                                                           distracted_yalow         0 B (virtual 120.8 MB)
428d718b69c5        f18219c1f85c             "/hello"                 4 weeks ago         Created                                                                           lonely_gates             0 B (virtual 120.8 MB)
f26f786d5dbd        f18219c1f85c             "bash"                   4 weeks ago         Exited (130) 4 weeks ago                                                          angry_albattani          24 B (virtual 120.8 MB)
026d345f31bc        f18219c1f85c             "bash"                   4 weeks ago         Exited (1) 4 weeks ago                                                            jolly_noyce              17 B (virtual 120.8 MB)
f3f48a4937ce        f18219c1f85c             "bash"                   4 weeks ago         Exited (130) 4 weeks ago                                                          sharp_euler              5 B (virtual 120.8 MB)
2e2a767615cb        hello-world              "/hello"                 4 weeks ago         Exited (0) 4 weeks ago                                                            awesome_aryabhata        0 B (virtual 967 B)
